chunk_id,doc_id,source_filename,title,chunk_index,chunk_text,word_count
DOC01_CH433,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,433,"11. General . (Matters requiring notice
By Inspecting  Officer) __________________

Sessions Judge

Magistrate.
Date _______________

N. B,-The Statement should contain a footnote showing the number of cases in which:-
(a) Section 562, Cr. P. C., has been used.
(b) Section 250. Cr. P. C., has been used.
(c) (i) Number of appeals filed against the decision of the Magistrate; (ii) Number of such appeals dismissed; (iii) Number of such appeals in which order is m odified; (iv) Number of appeals in which order is set aside;
(v) Number of appeals still pending; (d) Number of preliminary enquires (i) Dismissed, (ii) Brought on file, (iii) Pending; (e) Number of cases in which the magistrate has proceeded under section 249, Cr. P. C;
(f) Number of cases in which the magistrate has exercised powers under section 349, Cr. P. C;
(g) Number of cases in which youthful offenders have been dealt with under the (i) Children Act, 1924; (ii) Brostal Schools Act , 1929; (iii) Section 562, Cr. P. C. Case under the P.P.C. (b)
Cases under Minor Act

Total :-

Class of cases. For Magisterial Courts.
Note 1. – Statement A annexed should be prepared
S T A T E M E N T - A.
2 Number of cases pending at the end of the
previous year.

3 Number of cases filed in the current year.

4 Total

5 On plea of guilty, (Section 243
Cr.P.C.) Convicted Number of cases disposed of 6 Otherwise

16 Total (of Cols. 8 to 15)

17 With the permission of Court Compounded 18 Otherwise

24 Total (of cols. 7, 16, 19, 20, 21, 22,
and 23)

25 Under six months Pending
26 Over six months.

Criminal Rules

NOTE 2. –   A Statement  should be prepared showing the list of cases in which
persons have died intestate and their property amounted  to less than
Rs.10 in Value, with details of the action taken in the matter.

NOTE 3. –   A statement  should be prepared showing –
(i)   Arrears of fine at the commencement  of the year.
(ii)    amount of fine levied during the year.
(iii)  total.
(iv)   amount of fine recovered  during the year.
(v)  amount of fine written off as irrecoverable.
(vi)  balance of fine remaining  to be realised at the end of the
year.

NOTE 4. –     A statement  should be prepared showing –
(i)  cases received on police challan for summary  trial.
(ii)  cases received on police challan for regular trial
(iii)  cases received on direct complaint  for summary  trial.
(iv)  cases received on direct complaint  for regular trial.

N.B. –   The total of (i) to (iv) should tally with the figure in column 3 of
statement  mentioned  in note 1.

NOTE 5. –   Number of cases in which Transfer Applications  were made and with
what result should be given.

For Sessions Courts.

NOTE 6. –   Statements  B, C and D annexed should be prepared as well as the lists
referred to in the notes to the statements.

NOTES.‐(1) The period during which each officer held charge should be noted against each.
(2) A separate list should be prepared for each Judge showing the section under which charge was framed and the section under which conviction  was recorded.
(3) Number of cases in which conviction  was recorded on a plea of guilty.",550
DOC01_CH435,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,435,"2. Additional  Sessions Judge –1.
Additional  Sessions Judge‐2.
Additional  Sessions Judge‐3.",11
DOC01_CH436,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,436,"3. Assistant Sessions Judge.

Total :‐ Judge. STATEMENT  ‐ B.

SESSIONS  CASES
Pending at the end of the
previous year.

Filed during the year

Total

Ended in acquittal Disposed of
Ended in conviction

Withdrawal

Quashed

Transferred

Compounded

Referred to Judge

Abated owing to
death of accused

Otherwise

Total

Under six months Pending
Over six months

Remarks

NOTES.‐As regards matter disposed of by judgement,  a separate list should be prepared showing the number of (i) those dismissed,  (ii) those
in which order was set aside and (iii) those in which order was modified.",92
DOC01_CH439,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,439,"3. Assistant Sessions Judge.

Total :‐ Judge. STATEMENT   ‐  C.

CRIMINAL  APPEALS
Pending at the end of the previous
year.

Filed during the year

Total

Summarily  dismissed  Disposed of
By judgment

Withdrawal

Otherwise

Total

Under six months Pending
Over six months

Remarks

NOTES.‐As regards matter disposed of by judgement,  a separate list should be prepared showing the number of (i) those dismissed,  (ii) those
in which order was set aside and (iii) those in which order was modified.",78
DOC01_CH441,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,441,"2. Additional  Sessions Judge –1.
Additional  Sessions Judge‐2.
Additional  Sessions Judge‐3.",11
DOC01_CH442,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,442,"3. Assistant  Sessions  Judge.

Total :‐ Judge. STATEMENT   ‐  D.

CRIMINAL  MISCELLANEOUS  APPLICATIONS
Pending at the end of the previous
year.

Filed during the year

Total

Summarily  dismissed  Disposed of
By judgment

Withdrawal

Otherwise

Total

Under six months Pending
Over six months

Remarks

Form No.34
(Chapter 18, Rule 6)
INSPECTION REPORT
Name of the Magistrate  with date on which he came to this Court.
(1) State of Building.
(2) List of Establishment.
__________________ _______________ _______________  Name
Educational  Designa‐‐     Pay    Date of first
In the column of remarks, it should be noted whether any member of the
establishment  is over 59, and if
so, reference  should be made to the order
granting extension  of service. It should also be stated whether any members  of
the establishment  are nearly related.
(3) No. of Pleaders practising  in the Court.
(4) No. of Licensed petition writers, if any.
(5)   (a) No. of cases on the file on the last day of the previous month.
(b) No. of cases over six months old on the last day of the previous
month.
(c) No. of cases on file on the corresponding        day of the previous year.
(d) No. of cases on the dormant file.
(e) No. of applications  under Criminal Procedure  Code, pending on the
last day of the previous month.
(f) No. of criminal proceedings  pending for more than six months.
(g) No. of cases triable by Sessions Court pending on the file on the last
day of the month.
(h) No. of cases in which the accused persons are in jail and since how
long.
(6)  Remarks of the Magistrate  on the state of the files.
(7)  Whether any of the instructions  issued at the time of the previous
inspection  have not been carried out and, if so, why.
(8)  Any other matters which the Magistrate  may wish to bring to the notice
of the Sessions Judge.
Judicial Working and Procedure",317
DOC01_CH443,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,443,"1.  Whether the Magistrate  begins his work punctually  at the prescribed
hours and whether he observes regular hours of working?",20
DOC01_CH444,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,444,"2.  Whether any complaint  was received regarding  attendance  and/or sitting
in Court of the Magistrate?",15
DOC01_CH445,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,445,"3.  If so, whether any inquiry was made in that complaint?",11
DOC01_CH447,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,447,"5.   Whether the Magistrate  conducts himself satisfactorily  while hearing
cases?",10
DOC01_CH448,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,448,"6.  Whether the Magistrate  fixes the dates personally  in an open Court or he
leaves this work to the Bench Clerk?",21
DOC01_CH450,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,450,"8.  Whether the Magistrate  physically  verifies all the pending cases with
reference  to the balance sheet at the end of each month before submitting  the
monthly return?",27
DOC01_CH451,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,451,"9.  Whether the Magistrate  maintains  balance sheets of all categories  of
Criminal Proceedings?
Court Building",15
DOC01_CH452,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,452,"10. Whether the Court rooms and other rooms in the Court building and
compound  of the Court are maintained  in clean and tidy condition?
State of File",27
DOC01_CH453,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,453,"11. The number of Criminal Cases pending below six months, over six
months, over nine months and over twelve months as on the first day of the
month in which the inspection  of the Court is undertaken.",37
DOC01_CH454,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,454,"12. The number of Criminal Cases pending below six months, over six
months, over nine months and over twelve months as on the corresponding  day
of the previous year.",29
DOC01_CH455,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,455,"13. (a) Whether there is large number of ineffective  cases?
(b) If yes, what are your suggestions?",17
DOC01_CH456,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,456,"14. Whether there has been reduction  in the file during the period of one
year and, if not reasons for the same?",22
